cp_eval,white_elo,black_elo,ply,phase,time_control,tc_bucket,clock_remaining,white_clock,black_clock,side_to_move,result,game_id
-87.6,790,815,66,endgame,600+0,rapid,,,,white,0.0,synthetic-02004
-205.9,2134,2110,73,endgame,600+0,rapid,,,,white,0.0,synthetic-02005
-288.8,2610,2542,29,middlegame,600+0,rapid,,,,white,0.0,synthetic-02006
-93.8,996,1070,59,middlegame,600+0,rapid,,,,white,0.0,synthetic-02007
244.7,1234,1276,35,middlegame,600+0,rapid,,,,white,1.0,synthetic-02008
79.8,1551,1515,36,middlegame,600+0,rapid,,,,white,1.0,synthetic-02009
382.5,1064,1003,53,middlegame,600+0,rapid,,,,white,0.5,synthetic-02010
207.2,962,891,31,middlegame,600+0,rapid,,,,white,1.0,synthetic-02011
48.4,1359,1363,54,middlegame,600+0,rapid,,,,white,0.5,synthetic-02012
172.8,2116,2047,80,endgame,600+0,rapid,,,,white,1.0,synthetic-02013
133.5,1676,1738,31,middlegame,600+0,rapid,,,,white,1.0,synthetic-02014
133.0,1297,1308,80,endgame,600+0,rapid,,,,white,0.5,synthetic-02015
-14.6,2024,1974,54,middlegame,600+0,rapid,,,,white,0.0,synthetic-02016
13.5,1810,1792,20,opening,600+0,rapid,,,,white,0.0,synthetic-02017
-155.7,1181,1220,44,middlegame,600+0,rapid,,,,white,1.0,synthetic-02018
-145.9,2383,2450,66,endgame,600+0,rapid,,,,white,0.0,synthetic-02019
420.8,2610,2571,24,middlegame,600+0,rapid,,,,white,1.0,synthetic-02020
36.6,2586,2514,29,middlegame,600+0,rapid,,,,white,1.0,synthetic-02021
233.7,815,804,75,endgame,600+0,rapid,,,,white,1.0,synthetic-02022
213.9,1781,1807,13,opening,600+0,rapid,,,,white,1.0,synthetic-02023
-38.2,2226,2160,15,opening,600+0,rapid,,,,white,0.5,synthetic-02024
-47.3,2208,2147,54,middlegame,600+0,rapid,,,,white,0.0,synthetic-02025
-68.3,2150,2077,71,endgame,600+0,rapid,,,,white,0.5,synthetic-02026
-78.0,2470,2414,20,opening,600+0,rapid,,,,white,0.0,synthetic-02027
205.0,2380,2390,40,middlegame,600+0,rapid,,,,white,1.0,synthetic-02028
259.0,2049,2093,49,middlegame,600+0,rapid,,,,white,1.0,synthetic-02029
-28.6,1334,1284,70,endgame,600+0,rapid,,,,white,0.0,synthetic-02030
23.7,1184,1255,19,opening,600+0,rapid,,,,white,0.5,synthetic-02031
-581.9,1872,1805,67,endgame,600+0,rapid,,,,white,0.0,synthetic-02032
-17.3,1449,1496,10,opening,600+0,rapid,,,,white,1.0,synthetic-02033
-281.3,1199,1156,50,middlegame,600+0,rapid,,,,white,0.0,synthetic-02034
-489.2,1102,1062,50,middlegame,600+0,rapid,,,,white,0.5,synthetic-02035
551.5,1180,1199,55,middlegame,600+0,rapid,,,,white,1.0,synthetic-02036
-317.0,2151,2231,56,middlegame,600+0,rapid,,,,white,1.0,synthetic-02037
-385.9,2522,2463,78,endgame,600+0,rapid,,,,white,0.0,synthetic-02038
-28.3,1073,1115,23,middlegame,600+0,rapid,,,,white,0.5,synthetic-02039
-440.0,2606,2559,41,middlegame,600+0,rapid,,,,white,0.0,synthetic-02040
75.0,1532,1543,75,endgame,600+0,rapid,,,,white,1.0,synthetic-02041
120.7,864,902,66,endgame,600+0,rapid,,,,white,0.5,synthetic-02042
-321.0,1432,1426,79,endgame,600+0,rapid,,,,white,0.0,synthetic-02043
2.1,2478,2489,47,middlegame,600+0,rapid,,,,white,0.0,synthetic-02044
282.1,1667,1720,50,middlegame,600+0,rapid,,,,white,1.0,synthetic-02045
21.2,2316,2296,27,middlegame,600+0,rapid,,,,white,0.5,synthetic-02046
-161.2,1191,1253,16,opening,600+0,rapid,,,,white,0.0,synthetic-02047
167.4,2002,2069,13,opening,600+0,rapid,,,,white,1.0,synthetic-02048
350.8,2586,2569,18,opening,600+0,rapid,,,,white,1.0,synthetic-02049
-33.5,2430,2355,69,endgame,600+0,rapid,,,,white,0.0,synthetic-02050
-210.3,2275,2254,18,opening,600+0,rapid,,,,white,0.0,synthetic-02051
-142.5,2306,2367,60,endgame,600+0,rapid,,,,white,0.0,synthetic-02052
136.6,1263,1220,67,endgame,600+0,rapid,,,,white,1.0,synthetic-02053
87.9,1859,1842,58,middlegame,600+0,rapid,,,,white,1.0,synthetic-02054
343.2,1873,1821,16,opening,600+0,rapid,,,,white,1.0,synthetic-02055
68.2,2219,2295,18,opening,600+0,rapid,,,,white,0.0,synthetic-02056
111.6,2110,2187,61,endgame,600+0,rapid,,,,white,0.0,synthetic-02057
-370.6,2396,2387,57,middlegame,600+0,rapid,,,,white,0.0,synthetic-02058
-214.2,1822,1809,56,middlegame,600+0,rapid,,,,white,0.0,synthetic-02059
-178.5,1033,1001,10,opening,600+0,rapid,,,,white,1.0,synthetic-02060
-156.2,2263,2252,23,middlegame,600+0,rapid,,,,white,0.0,synthetic-02061
24.5,1821,1814,68,endgame,600+0,rapid,,,,white,0.5,synthetic-02062
392.4,2308,2350,77,endgame,600+0,rapid,,,,white,1.0,synthetic-02063
35.4,1229,1254,33,middlegame,600+0,rapid,,,,white,0.5,synthetic-02064
221.9,1109,1100,60,endgame,600+0,rapid,,,,white,0.0,synthetic-02065
27.5,1845,1860,72,endgame,600+0,rapid,,,,white,0.5,synthetic-02066
4.9,1985,1974,10,opening,600+0,rapid,,,,white,0.5,synthetic-02067
-161.4,1198,1212,67,endgame,600+0,rapid,,,,white,0.0,synthetic-02068
283.7,2247,2244,41,middlegame,600+0,rapid,,,,white,1.0,synthetic-02069
-199.3,2131,2099,21,middlegame,600+0,rapid,,,,white,0.5,synthetic-02070
-282.9,2136,2065,13,opening,600+0,rapid,,,,white,0.0,synthetic-02071
-281.5,2168,2209,9,opening,600+0,rapid,,,,white,0.0,synthetic-02072
152.4,2511,2525,63,endgame,600+0,rapid,,,,white,1.0,synthetic-02073
99.4,2622,2560,21,middlegame,600+0,rapid,,,,white,0.5,synthetic-02074
126.5,871,908,45,middlegame,600+0,rapid,,,,white,1.0,synthetic-02075
-59.4,906,860,10,opening,600+0,rapid,,,,white,0.0,synthetic-02076
408.5,1354,1297,47,middlegame,600+0,rapid,,,,white,0.5,synthetic-02077
-179.8,2143,2095,67,endgame,600+0,rapid,,,,white,0.5,synthetic-02078
-75.8,1092,1099,78,endgame,600+0,rapid,,,,white,1.0,synthetic-02079
-138.2,1964,2026,11,opening,600+0,rapid,,,,white,0.0,synthetic-02080
245.3,1108,1155,32,middlegame,600+0,rapid,,,,white,0.5,synthetic-02081
-220.0,2254,2220,14,opening,600+0,rapid,,,,white,0.0,synthetic-02082
559.5,1148,1079,70,endgame,600+0,rapid,,,,white,0.5,synthetic-02083
189.7,1562,1557,73,endgame,600+0,rapid,,,,white,1.0,synthetic-02084
32.8,1737,1708,74,endgame,600+0,rapid,,,,white,1.0,synthetic-02085
-475.9,2569,2621,79,endgame,600+0,rapid,,,,white,0.0,synthetic-02086
183.7,1812,1755,54,middlegame,600+0,rapid,,,,white,1.0,synthetic-02087
203.1,1859,1839,16,opening,600+0,rapid,,,,white,0.5,synthetic-02088
285.0,1906,1865,11,opening,600+0,rapid,,,,white,1.0,synthetic-02089
-267.7,1571,1613,39,middlegame,600+0,rapid,,,,white,0.0,synthetic-02090
-2.0,1858,1833,67,endgame,600+0,rapid,,,,white,1.0,synthetic-02091
-288.1,2397,2462,48,middlegame,600+0,rapid,,,,white,0.0,synthetic-02092
113.2,2040,2116,74,endgame,600+0,rapid,,,,white,1.0,synthetic-02093
457.6,1464,1544,18,opening,600+0,rapid,,,,white,1.0,synthetic-02094
-32.8,1674,1753,79,endgame,600+0,rapid,,,,white,0.5,synthetic-02095
-170.0,1699,1649,76,endgame,600+0,rapid,,,,white,0.5,synthetic-02096
-44.3,860,932,56,middlegame,600+0,rapid,,,,white,1.0,synthetic-02097
-12.7,1545,1541,28,middlegame,600+0,rapid,,,,white,1.0,synthetic-02098
-171.3,1633,1636,59,middlegame,600+0,rapid,,,,white,0.0,synthetic-02099
-148.2,1383,1430,65,endgame,600+0,rapid,,,,white,0.0,synthetic-02100
-554.4,1181,1245,26,middlegame,600+0,rapid,,,,white,0.0,synthetic-02101
-97.0,1701,1657,22,middlegame,600+0,rapid,,,,white,0.0,synthetic-02102
-301.5,1220,1230,64,endgame,600+0,rapid,,,,white,0.0,synthetic-02103
-87.8,912,855,60,endgame,600+0,rapid,,,,white,0.0,synthetic-02104
29.8,2089,2036,30,middlegame,600+0,rapid,,,,white,1.0,synthetic-02105
696.1,1096,1120,34,middlegame,600+0,rapid,,,,white,0.5,synthetic-02106
-91.5,965,979,34,middlegame,600+0,rapid,,,,white,0.0,synthetic-02107
181.8,1964,1919,20,opening,600+0,rapid,,,,white,0.5,synthetic-02108
32.0,837,860,32,middlegame,600+0,rapid,,,,white,0.0,synthetic-02109
131.3,2563,2498,44,middlegame,600+0,rapid,,,,white,1.0,synthetic-02110
9.3,2006,2053,44,middlegame,600+0,rapid,,,,white,1.0,synthetic-02111
257.8,2273,2263,60,endgame,600+0,rapid,,,,white,1.0,synthetic-02112
-207.6,1803,1740,43,middlegame,600+0,rapid,,,,white,0.0,synthetic-02113
-533.8,2072,2058,9,opening,600+0,rapid,,,,white,0.0,synthetic-02114
-265.0,1076,1092,38,middlegame,600+0,rapid,,,,white,0.0,synthetic-02115
527.8,1602,1529,23,middlegame,600+0,rapid,,,,white,1.0,synthetic-02116
-261.2,1822,1846,78,endgame,600+0,rapid,,,,white,0.0,synthetic-02117
20.8,1844,1823,59,middlegame,600+0,rapid,,,,white,1.0,synthetic-02118
38.7,2507,2462,64,endgame,600+0,rapid,,,,white,0.5,synthetic-02119
-92.4,1451,1440,55,middlegame,600+0,rapid,,,,white,0.0,synthetic-02120
140.7,2019,2098,55,middlegame,600+0,rapid,,,,white,0.5,synthetic-02121
-189.1,1396,1444,76,endgame,600+0,rapid,,,,white,0.0,synthetic-02122
-130.9,1518,1450,32,middlegame,600+0,rapid,,,,white,0.5,synthetic-02123
-502.0,1548,1486,43,middlegame,600+0,rapid,,,,white,0.0,synthetic-02124
11.5,890,855,80,endgame,600+0,rapid,,,,white,1.0,synthetic-02125
316.1,2312,2256,36,middlegame,600+0,rapid,,,,white,0.0,synthetic-02126
263.4,1109,1130,11,opening,600+0,rapid,,,,white,0.5,synthetic-02127
381.5,1100,1094,45,middlegame,600+0,rapid,,,,white,1.0,synthetic-02128
187.0,2055,2129,41,middlegame,600+0,rapid,,,,white,1.0,synthetic-02129
5.5,1868,1862,12,opening,600+0,rapid,,,,white,0.0,synthetic-02130
-108.6,1704,1722,65,endgame,600+0,rapid,,,,white,0.5,synthetic-02131
114.9,1720,1766,58,middlegame,600+0,rapid,,,,white,1.0,synthetic-02132
-206.6,1719,1689,57,middlegame,600+0,rapid,,,,white,0.0,synthetic-02133
193.2,1168,1136,50,middlegame,600+0,rapid,,,,white,1.0,synthetic-02134
70.0,1514,1576,45,middlegame,600+0,rapid,,,,white,1.0,synthetic-02135
78.9,1664,1627,43,middlegame,600+0,rapid,,,,white,0.0,synthetic-02136
313.0,1531,1525,16,opening,600+0,rapid,,,,white,1.0,synthetic-02137
-316.0,1356,1371,37,middlegame,600+0,rapid,,,,white,0.0,synthetic-02138
46.7,2267,2192,76,endgame,600+0,rapid,,,,white,0.5,synthetic-02139
-147.1,1775,1735,45,middlegame,600+0,rapid,,,,white,0.5,synthetic-02140
-114.1,1740,1691,20,opening,600+0,rapid,,,,white,0.5,synthetic-02141
-385.4,1145,1144,72,endgame,600+0,rapid,,,,white,0.0,synthetic-02142
-131.9,1613,1635,24,middlegame,600+0,rapid,,,,white,0.5,synthetic-02143
140.1,947,979,69,endgame,600+0,rapid,,,,white,1.0,synthetic-02144
-135.6,2290,2295,54,middlegame,600+0,rapid,,,,white,0.0,synthetic-02145
-273.4,1817,1815,41,middlegame,600+0,rapid,,,,white,0.0,synthetic-02146
-356.4,999,1037,43,middlegame,600+0,rapid,,,,white,0.0,synthetic-02147
173.5,2144,2094,36,middlegame,600+0,rapid,,,,white,0.5,synthetic-02148
-249.5,1631,1587,67,endgame,600+0,rapid,,,,white,0.5,synthetic-02149
100.7,1292,1248,27,middlegame,600+0,rapid,,,,white,1.0,synthetic-02150
112.1,824,860,24,middlegame,600+0,rapid,,,,white,0.5,synthetic-02151
-38.0,871,869,52,middlegame,600+0,rapid,,,,white,0.5,synthetic-02152
30.7,2463,2482,36,middlegame,600+0,rapid,,,,white,1.0,synthetic-02153
-441.5,2452,2372,31,middlegame,600+0,rapid,,,,white,0.0,synthetic-02154
23.7,2207,2284,40,middlegame,600+0,rapid,,,,white,0.5,synthetic-02155
179.9,2475,2550,30,middlegame,600+0,rapid,,,,white,0.0,synthetic-02156
165.5,2168,2222,22,middlegame,600+0,rapid,,,,white,0.5,synthetic-02157
73.5,1913,1963,77,endgame,600+0,rapid,,,,white,1.0,synthetic-02158
-114.5,1041,1028,36,middlegame,600+0,rapid,,,,white,0.0,synthetic-02159
112.8,1449,1519,55,middlegame,600+0,rapid,,,,white,0.5,synthetic-02160
-309.8,2380,2305,78,endgame,600+0,rapid,,,,white,0.0,synthetic-02161
61.8,1016,969,22,middlegame,600+0,rapid,,,,white,0.5,synthetic-02162
44.5,1794,1730,15,opening,600+0,rapid,,,,white,0.0,synthetic-02163
204.5,892,881,51,middlegame,600+0,rapid,,,,white,0.5,synthetic-02164
87.9,1646,1655,61,endgame,600+0,rapid,,,,white,1.0,synthetic-02165
-39.0,1546,1475,45,middlegame,600+0,rapid,,,,white,0.5,synthetic-02166
-282.9,1760,1799,52,middlegame,600+0,rapid,,,,white,0.0,synthetic-02167
246.2,2066,2025,78,endgame,600+0,rapid,,,,white,1.0,synthetic-02168
-152.6,1017,942,60,endgame,600+0,rapid,,,,white,0.0,synthetic-02169
-12.1,1650,1638,63,endgame,600+0,rapid,,,,white,1.0,synthetic-02170
256.1,1814,1857,36,middlegame,600+0,rapid,,,,white,1.0,synthetic-02171
47.1,1806,1883,52,middlegame,600+0,rapid,,,,white,1.0,synthetic-02172
-207.4,2306,2336,59,middlegame,600+0,rapid,,,,white,0.0,synthetic-02173
235.1,2561,2526,49,middlegame,600+0,rapid,,,,white,1.0,synthetic-02174
-3.7,817,794,15,opening,600+0,rapid,,,,white,0.0,synthetic-02175
56.4,2136,2098,56,middlegame,600+0,rapid,,,,white,0.0,synthetic-02176
-239.1,2279,2289,9,opening,600+0,rapid,,,,white,0.5,synthetic-02177
-165.6,1914,1898,73,endgame,600+0,rapid,,,,white,0.5,synthetic-02178
273.3,2472,2461,31,middlegame,600+0,rapid,,,,white,1.0,synthetic-02179
29.2,919,857,80,endgame,600+0,rapid,,,,white,1.0,synthetic-02180
169.2,2310,2384,70,endgame,600+0,rapid,,,,white,1.0,synthetic-02181
-145.2,1444,1426,49,middlegame,600+0,rapid,,,,white,0.0,synthetic-02182
-228.9,1777,1738,25,middlegame,600+0,rapid,,,,white,1.0,synthetic-02183
170.3,1930,1918,33,middlegame,600+0,rapid,,,,white,1.0,synthetic-02184
-103.9,2329,2272,35,middlegame,600+0,rapid,,,,white,0.5,synthetic-02185
78.6,2314,2254,41,middlegame,600+0,rapid,,,,white,1.0,synthetic-02186
-143.8,1679,1604,49,middlegame,600+0,rapid,,,,white,1.0,synthetic-02187
-205.9,1126,1096,60,endgame,600+0,rapid,,,,white,0.5,synthetic-02188
-289.7,812,867,22,middlegame,600+0,rapid,,,,white,0.0,synthetic-02189
32.3,814,849,33,middlegame,600+0,rapid,,,,white,1.0,synthetic-02190
5.5,892,930,10,opening,600+0,rapid,,,,white,0.5,synthetic-02191
-52.2,1989,1967,38,middlegame,600+0,rapid,,,,white,0.5,synthetic-02192
-229.1,951,929,55,middlegame,600+0,rapid,,,,white,0.5,synthetic-02193
-312.7,891,866,32,middlegame,600+0,rapid,,,,white,0.0,synthetic-02194
164.5,2357,2360,47,middlegame,600+0,rapid,,,,white,0.5,synthetic-02195
279.1,1984,1984,79,endgame,600+0,rapid,,,,white,1.0,synthetic-02196
-89.1,1368,1290,18,opening,600+0,rapid,,,,white,0.0,synthetic-02197
168.8,2358,2389,20,opening,600+0,rapid,,,,white,1.0,synthetic-02198
-312.5,2346,2326,14,opening,600+0,rapid,,,,white,0.0,synthetic-02199
170.4,1915,1914,54,middlegame,600+0,rapid,,,,white,0.0,synthetic-02200
217.2,2269,2301,73,endgame,600+0,rapid,,,,white,1.0,synthetic-02201
-209.3,1468,1405,80,endgame,600+0,rapid,,,,white,0.0,synthetic-02202
-193.6,2486,2554,32,middlegame,600+0,rapid,,,,white,1.0,synthetic-02203
217.9,1236,1300,45,middlegame,600+0,rapid,,,,white,1.0,synthetic-02204
-81.3,1798,1861,75,endgame,600+0,rapid,,,,white,0.0,synthetic-02205
336.4,2399,2473,71,endgame,600+0,rapid,,,,white,1.0,synthetic-02206
-165.0,821,804,43,middlegame,600+0,rapid,,,,white,1.0,synthetic-02207
370.2,1430,1458,35,middlegame,600+0,rapid,,,,white,1.0,synthetic-02208
67.3,1428,1349,74,endgame,600+0,rapid,,,,white,1.0,synthetic-02209
272.6,1282,1204,79,endgame,600+0,rapid,,,,white,1.0,synthetic-02210
-211.2,1656,1619,49,middlegame,600+0,rapid,,,,white,0.0,synthetic-02211
18.2,1259,1249,50,middlegame,600+0,rapid,,,,white,0.0,synthetic-02212
547.4,1527,1581,78,endgame,600+0,rapid,,,,white,1.0,synthetic-02213
154.1,975,1002,61,endgame,600+0,rapid,,,,white,0.0,synthetic-02214
-164.1,2234,2201,16,opening,600+0,rapid,,,,white,0.0,synthetic-02215
227.8,1735,1767,25,middlegame,600+0,rapid,,,,white,0.5,synthetic-02216
-329.8,1955,1990,49,middlegame,600+0,rapid,,,,white,0.0,synthetic-02217
-42.7,1005,929,15,opening,600+0,rapid,,,,white,1.0,synthetic-02218
-10.6,1436,1429,60,endgame,600+0,rapid,,,,white,0.0,synthetic-02219
177.2,2073,2069,76,endgame,600+0,rapid,,,,white,1.0,synthetic-02220
34.5,1970,2019,28,middlegame,600+0,rapid,,,,white,0.0,synthetic-02221
-146.9,2050,2107,23,middlegame,600+0,rapid,,,,white,1.0,synthetic-02222
-196.5,2456,2463,15,opening,600+0,rapid,,,,white,0.0,synthetic-02223
-185.6,1090,1125,33,middlegame,600+0,rapid,,,,white,0.5,synthetic-02224
-28.1,1427,1410,13,opening,600+0,rapid,,,,white,0.0,synthetic-02225
358.1,1093,1113,55,middlegame,600+0,rapid,,,,white,1.0,synthetic-02226
-96.6,1647,1639,53,middlegame,600+0,rapid,,,,white,0.5,synthetic-02227
110.0,1981,1936,25,middlegame,600+0,rapid,,,,white,0.0,synthetic-02228
-178.3,2318,2290,73,endgame,600+0,rapid,,,,white,0.0,synthetic-02229
302.8,990,936,33,middlegame,600+0,rapid,,,,white,0.0,synthetic-02230
245.1,1106,1146,46,middlegame,600+0,rapid,,,,white,0.5,synthetic-02231
-159.7,2500,2465,19,opening,600+0,rapid,,,,white,0.0,synthetic-02232
45.6,1085,1007,61,endgame,600+0,rapid,,,,white,0.5,synthetic-02233
-431.4,2267,2321,27,middlegame,600+0,rapid,,,,white,0.0,synthetic-02234
-10.7,2194,2150,52,middlegame,600+0,rapid,,,,white,0.0,synthetic-02235
199.6,2138,2115,29,middlegame,600+0,rapid,,,,white,1.0,synthetic-02236
300.8,2082,2121,80,endgame,600+0,rapid,,,,white,1.0,synthetic-02237
120.6,1718,1733,22,middlegame,600+0,rapid,,,,white,0.0,synthetic-02238
218.2,2308,2357,26,middlegame,600+0,rapid,,,,white,1.0,synthetic-02239
502.4,2067,1993,71,endgame,600+0,rapid,,,,white,1.0,synthetic-02240
-325.2,2479,2440,59,middlegame,600+0,rapid,,,,white,0.0,synthetic-02241
402.0,1148,1181,33,middlegame,600+0,rapid,,,,white,0.5,synthetic-02242
-340.3,813,883,58,middlegame,600+0,rapid,,,,white,0.5,synthetic-02243
294.6,1546,1621,35,middlegame,600+0,rapid,,,,white,1.0,synthetic-02244
-97.8,1448,1493,17,opening,600+0,rapid,,,,white,0.5,synthetic-02245
-140.1,1155,1134,73,endgame,600+0,rapid,,,,white,0.0,synthetic-02246
122.2,990,962,47,middlegame,600+0,rapid,,,,white,1.0,synthetic-02247
-529.0,1898,1907,54,middlegame,600+0,rapid,,,,white,0.0,synthetic-02248
-183.6,1484,1435,24,middlegame,600+0,rapid,,,,white,0.5,synthetic-02249
65.1,2532,2571,52,middlegame,600+0,rapid,,,,white,0.5,synthetic-02250
50.3,2348,2331,29,middlegame,600+0,rapid,,,,white,1.0,synthetic-02251
-36.8,1247,1323,38,middlegame,600+0,rapid,,,,white,1.0,synthetic-02252
-1.3,1214,1177,67,endgame,600+0,rapid,,,,white,0.0,synthetic-02253
127.6,1271,1216,78,endgame,600+0,rapid,,,,white,1.0,synthetic-02254
185.5,1443,1397,64,endgame,600+0,rapid,,,,white,1.0,synthetic-02255
-7.1,1516,1486,14,opening,600+0,rapid,,,,white,0.5,synthetic-02256
-679.7,2559,2632,23,middlegame,600+0,rapid,,,,white,0.0,synthetic-02257
160.7,816,820,24,middlegame,600+0,rapid,,,,white,1.0,synthetic-02258
-80.8,2513,2502,44,middlegame,600+0,rapid,,,,white,1.0,synthetic-02259
542.4,2091,2059,78,endgame,600+0,rapid,,,,white,1.0,synthetic-02260
174.9,1983,1961,60,endgame,600+0,rapid,,,,white,0.0,synthetic-02261
120.6,1191,1257,32,middlegame,600+0,rapid,,,,white,1.0,synthetic-02262
-196.3,1788,1794,15,opening,600+0,rapid,,,,white,0.0,synthetic-02263
-262.4,1106,1098,26,middlegame,600+0,rapid,,,,white,0.0,synthetic-02264
-37.2,952,898,43,middlegame,600+0,rapid,,,,white,0.0,synthetic-02265
-129.1,2064,2120,51,middlegame,600+0,rapid,,,,white,0.0,synthetic-02266
-40.1,2015,2006,48,middlegame,600+0,rapid,,,,white,0.5,synthetic-02267
56.6,2504,2451,65,endgame,600+0,rapid,,,,white,0.0,synthetic-02268
-323.3,2266,2274,21,middlegame,600+0,rapid,,,,white,0.0,synthetic-02269
-325.6,1504,1562,34,middlegame,600+0,rapid,,,,white,1.0,synthetic-02270
-260.3,1081,1031,79,endgame,600+0,rapid,,,,white,0.0,synthetic-02271
72.4,2165,2163,57,middlegame,600+0,rapid,,,,white,0.5,synthetic-02272
164.6,1421,1342,20,opening,600+0,rapid,,,,white,1.0,synthetic-02273
-277.9,1137,1158,8,opening,600+0,rapid,,,,white,0.5,synthetic-02274
-144.1,1166,1170,52,middlegame,600+0,rapid,,,,white,0.5,synthetic-02275
-234.2,2416,2355,60,endgame,600+0,rapid,,,,white,0.5,synthetic-02276
106.0,2512,2435,37,middlegame,600+0,rapid,,,,white,1.0,synthetic-02277
-272.2,2361,2391,22,middlegame,600+0,rapid,,,,white,0.5,synthetic-02278
-253.6,1483,1552,43,middlegame,600+0,rapid,,,,white,0.0,synthetic-02279
-663.9,2104,2148,31,middlegame,600+0,rapid,,,,white,0.0,synthetic-02280
-178.4,830,830,65,endgame,600+0,rapid,,,,white,0.5,synthetic-02281
161.4,1093,1087,9,opening,600+0,rapid,,,,white,1.0,synthetic-02282
198.2,2260,2286,48,middlegame,600+0,rapid,,,,white,1.0,synthetic-02283
12.4,2193,2131,29,middlegame,600+0,rapid,,,,white,1.0,synthetic-02284
500.2,2360,2346,45,middlegame,600+0,rapid,,,,white,1.0,synthetic-02285
-121.7,1962,1934,14,opening,600+0,rapid,,,,white,0.0,synthetic-02286
76.7,1370,1434,11,opening,600+0,rapid,,,,white,0.5,synthetic-02287
282.3,1103,1059,23,middlegame,600+0,rapid,,,,white,1.0,synthetic-02288
107.9,1943,1998,70,endgame,600+0,rapid,,,,white,1.0,synthetic-02289
-46.0,1855,1907,72,endgame,600+0,rapid,,,,white,0.5,synthetic-02290
155.1,1006,931,19,opening,600+0,rapid,,,,white,1.0,synthetic-02291
-10.6,2518,2545,31,middlegame,600+0,rapid,,,,white,1.0,synthetic-02292
285.4,1683,1721,21,middlegame,600+0,rapid,,,,white,1.0,synthetic-02293
195.4,922,946,46,middlegame,600+0,rapid,,,,white,0.0,synthetic-02294
-82.1,2289,2315,29,middlegame,600+0,rapid,,,,white,0.0,synthetic-02295
-18.1,1085,1105,63,endgame,600+0,rapid,,,,white,0.5,synthetic-02296
82.3,2571,2609,34,middlegame,600+0,rapid,,,,white,0.0,synthetic-02297
36.0,1119,1074,8,opening,600+0,rapid,,,,white,0.0,synthetic-02298
783.4,1207,1211,39,middlegame,600+0,rapid,,,,white,1.0,synthetic-02299
191.8,1413,1370,46,middlegame,600+0,rapid,,,,white,0.0,synthetic-02300
-29.6,2413,2355,79,endgame,600+0,rapid,,,,white,1.0,synthetic-02301
263.1,2227,2184,72,endgame,600+0,rapid,,,,white,1.0,synthetic-02302
-3.6,939,1008,38,middlegame,600+0,rapid,,,,white,0.5,synthetic-02303
-258.6,1132,1053,8,opening,600+0,rapid,,,,white,0.0,synthetic-02304
-202.7,1603,1566,66,endgame,600+0,rapid,,,,white,0.0,synthetic-02305
-289.4,850,893,70,endgame,600+0,rapid,,,,white,1.0,synthetic-02306
-67.4,1504,1426,43,middlegame,600+0,rapid,,,,white,0.0,synthetic-02307
-115.8,1916,1839,22,middlegame,600+0,rapid,,,,white,0.0,synthetic-02308
19.3,2593,2535,76,endgame,600+0,rapid,,,,white,0.5,synthetic-02309
295.1,1619,1583,72,endgame,600+0,rapid,,,,white,1.0,synthetic-02310
363.3,1752,1742,23,middlegame,600+0,rapid,,,,white,1.0,synthetic-02311
-111.7,2337,2258,74,endgame,600+0,rapid,,,,white,0.0,synthetic-02312
149.0,901,863,30,middlegame,600+0,rapid,,,,white,0.0,synthetic-02313
51.4,1940,1993,16,opening,600+0,rapid,,,,white,0.5,synthetic-02314
-252.2,1268,1325,66,endgame,600+0,rapid,,,,white,0.5,synthetic-02315
738.8,1142,1113,42,middlegame,600+0,rapid,,,,white,1.0,synthetic-02316
191.8,836,908,65,endgame,600+0,rapid,,,,white,0.5,synthetic-02317
80.4,1748,1717,20,opening,600+0,rapid,,,,white,1.0,synthetic-02318
-187.1,2165,2188,66,endgame,600+0,rapid,,,,white,0.0,synthetic-02319
106.2,1340,1373,9,opening,600+0,rapid,,,,white,0.5,synthetic-02320
-494.4,2377,2358,66,endgame,600+0,rapid,,,,white,0.0,synthetic-02321
-40.6,2062,2007,21,middlegame,600+0,rapid,,,,white,0.5,synthetic-02322
147.8,2083,2009,44,middlegame,600+0,rapid,,,,white,1.0,synthetic-02323
88.8,1724,1656,17,opening,600+0,rapid,,,,white,0.0,synthetic-02324
-213.4,2026,2014,77,endgame,600+0,rapid,,,,white,0.0,synthetic-02325
-97.6,1469,1488,60,endgame,600+0,rapid,,,,white,0.5,synthetic-02326
173.2,1639,1610,47,middlegame,600+0,rapid,,,,white,1.0,synthetic-02327
148.5,2106,2155,56,middlegame,600+0,rapid,,,,white,1.0,synthetic-02328
-20.3,1804,1780,59,middlegame,600+0,rapid,,,,white,0.0,synthetic-02329
464.2,2362,2440,33,middlegame,600+0,rapid,,,,white,1.0,synthetic-02330
323.6,1010,1023,25,middlegame,600+0,rapid,,,,white,0.5,synthetic-02331
-149.7,1085,1021,78,endgame,600+0,rapid,,,,white,0.5,synthetic-02332
-102.6,1594,1617,44,middlegame,600+0,rapid,,,,white,0.5,synthetic-02333
494.7,1223,1222,59,middlegame,600+0,rapid,,,,white,1.0,synthetic-02334
37.6,1009,945,17,opening,600+0,rapid,,,,white,1.0,synthetic-02335
-292.3,1016,950,29,middlegame,600+0,rapid,,,,white,0.5,synthetic-02336
-106.1,2412,2340,34,middlegame,600+0,rapid,,,,white,0.0,synthetic-02337
